track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number
38ky4k3DNjpQ1D2ChYdMaa,T35T4R0554,0.59,0.00114,0.982,144.974,0.727,-5.815,0.167,292038,1,0.378,0.0651,1,167,0
0dEIca2nhcxDUV8C5QkPYb,Give Life Back to Music,0.788,0.00286,0.616,119.037,0.549,-10.671,0.0952,275387,9,0.696,0.0337,0,168,0
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),0.737,0.0149,0.828,124.051,0.000588,-4.711,0.0862,208474,11,0.517,0.0396,1,169,0
6CbcQWMInAZQqJEsqzDn7y,Deep in Space,0.796,0.0296,0.946,127.015,0.804,-9.775,0.123,228071,11,0.704,0.077,0,170,0
3Cl61VRpnNGbcpugtbs4Cr,Reflex,0.81,5.56e-05,0.616,124.977,0.82,-7.843,0.103,478080,11,0.173,0.0462,0,171,0
7N1Oss5OE1PS3qjd6qseKc,Que bel epoque 2006,0.792,0.512,0.728,131.075,0.919,-11.712,0.132,777347,9,0.137,0.0552,0,172,0
038YxoOvHJKyFiXhqlVkil,Turn The Page,0.673,0.00833,0.865,130.067,0.00109,-4.496,0.137,262454,0,0.496,0.173,1,173,0
2KWI43agrQEFVLM3soOmKW,Something Has to Change,0.702,0.216,0.565,125.02,4.8e-06,-8.863,0.117,191200,9,0.354,0.0328,1,174,0
7l7jSssHTh3wFW5dSp8vwO,Octava Dimension - Elias Mazian Remix,0.803,0.00716,0.816,123.013,0.801,-10.887,0.105,345123,9,0.652,0.0509,1,175,0
1V65YVsO2UBzTMIXwdvG0n,Maya Bay,0.799,0.00205,0.815,109.995,0.834,-9.578,0.103,301091,2,0.379,0.0441,0,176,0
1LH0hCN39QMlAPhrBpCsic,Jaunt,0.791,0.00631,0.985,124.995,0.909,-9.29,0.16,234240,7,0.403,0.0629,1,177,0
5EGJ7e7frJjYja6H4afzoT,Bambro Koyo Ganda,0.723,0.21,0.571,115.518,0.334,-10.22,0.133,302428,1,0.185,0.0572,1,178,0
49vNlVxrCBf5WwUCDySVuN,Blood In The Snow - Tibi Dabo Remix,0.79,0.0132,0.715,130.99,0.859,-7.213,0.0746,386052,0,0.47,0.0476,1,179,0
4vworrZL7bZN3Jk4Yh1GJt,Move Your Body (Elevation) [Club Mix],0.709,0.000149,0.76,121.97,0.0183,-12.105,0.351,438480,0,0.674,0.0397,1,180,0
0U2fb4cYZyTAFe998npOqh,MDS (with Theophilus London),0.83,0.00717,0.671,131.986,0.000779,-7.177,0.118,176658,7,0.366,0.144,1,181,0
0Y5GJf9Wuq9XbZKx8OS2nH,The Connection,0.808,0.00964,0.957,121.991,0.959,-10.92,0.431,240093,2,0.0399,0.0517,1,182,0
4Y7Agk0Ojp7XLiFtL27Sn1,Northern Ligths,0.648,0.0752,0.911,124.993,0.653,-6.119,0.0841,441400,4,0.367,0.0422,0,183,0
2saKuAP5AV27JuPwHKCJSP,Wild Bass - Funk Dump,0.753,0.0282,0.94,123.902,0.891,-10.373,0.12,304680,6,0.608,0.0431,0,184,0
5iiQYaqVsZK8ROt0dfOyS9,Born In Blue,0.734,0.0011,0.821,118.021,0.668,-7.574,0.0935,290738,2,0.0888,0.039,1,185,0
33s4iGT6al5Vcc2rqhGhJn,Chaka,0.806,0.033,0.741,120.003,0.739,-11.218,0.0858,452000,11,0.611,0.0592,0,186,0
1pXrN2lGTpKVDLUt5XfnjK,Stutter - Original Mix,0.811,0.00289,0.729,123.009,0.89,-10.1,0.106,472131,11,0.41,0.0715,0,187,0
0ZqLcKLCZFLCWA1UkRnd3d,Dance To Love,0.802,2.27e-05,0.864,114.007,0.884,-10.816,0.0742,367437,0,0.515,0.0579,1,188,0
3RSvIGylwXhu3r83K1bkJJ,Positive Education,0.619,0.0258,0.861,127.052,0.853,-12.461,0.166,519360,6,0.765,0.0785,1,189,0
1aYO2zOsCD0Z6LRYQkpEU1,Dawn Broke,0.812,0.000594,0.575,123.011,0.937,-14.509,0.1,440529,9,0.456,0.0629,0,190,0
6HBNGrp119jJwbklsGOuUh,Boyhood,0.613,0.616,0.648,114.94,1.25e-05,-9.057,0.112,189625,5,0.625,0.075,1,191,0
1ym44V2e0InzzC5wdym3ZR,Peace,0.809,0.00441,0.769,125.0,0.867,-12.699,0.0484,399315,8,0.592,0.0717,0,192,0
70RRZIu8ytghwEvxGCpasV,Released In Sodomy,0.808,0.000483,0.72,126.009,0.896,-10.672,0.0936,487498,1,0.64,0.0797,1,193,0
3EGRoaXanHo1rs7r1k5D6e,Mirror,0.81,0.00384,0.497,125.024,0.877,-13.646,0.101,433920,7,0.397,0.0607,1,194,0
2cxJK1VLiPMNQLDs2PzIaQ,Klin (Extended Version),0.787,0.0834,0.659,126.018,0.944,-9.966,0.0805,446173,2,0.649,0.146,0,195,0
77Sso5Ut3dEYTvGWqfQUKP,"Cold Days, Warm Heart",0.665,0.0161,0.75,120.015,0.86,-11.555,0.379,316089,8,0.22,0.0643,0,196,0
6NAx4Wa8vaiUPGGgpLKHSy,Alice,0.685,0.877,0.529,149.944,0.000347,-8.072,0.0922,213667,0,0.486,0.0663,0,197,0
2kIUILBPlz4exX9xIFS275,Lucky Girl Syndrome,0.757,0.019,0.915,119.986,0.0,-4.382,0.201,140021,0,0.439,0.0678,1,198,0
5u4hhtZ7f4rWkMZEZcTKrH,Relax My Eyes,0.747,0.176,0.616,131.975,0.116,-9.76,0.143,192151,3,0.908,0.0324,0,199,0
08b1bCjsKjMzhjBm0qhkof,LONG SEASON,0.476,0.55,0.802,91.483,0.835,-9.021,0.287,2116040,4,0.228,0.0514,0,200,0
6GbngWsWlNtJbYMxHPif76,NEVER LOOK DOWN,0.569,0.00482,0.874,159.967,0.375,-5.042,0.113,244089,2,0.421,0.0452,0,201,0
2rIDrqcliMqD8AydNA4Tmc,Loved,0.781,0.247,0.651,164.797,0.789,-8.542,0.071,243264,11,0.566,0.0797,0,202,0
4lEkWLEF4MRTJE03dCF2O9,Mango Feedback,0.638,0.0118,0.919,130.048,0.802,-7.974,0.123,291721,1,0.699,0.0485,0,203,0
0Ga1CODJzpwFYtRt5PyC73,Groove La Chord,0.787,0.000124,0.906,132.806,0.915,-7.444,0.15,478800,7,0.473,0.0539,1,204,0
1azldKFvU6qiXKS7ClpkLd,Bleu Mood,0.779,0.0125,0.861,124.993,0.811,-9.443,0.0859,445440,8,0.456,0.0696,0,205,0
5HPGApiRm2TW6LdFBL2QxJ,It Makes You Forget (Itgehane),0.797,0.015,0.922,125.001,0.578,-9.686,0.0606,395416,0,0.583,0.0474,1,206,0
2bGgVaHEQIeKXKYhKL3U2i,Floating in Space,0.865,0.00127,0.263,123.005,0.87,-19.369,0.0743,421463,2,0.855,0.0756,0,207,0
19VQQQGTS5RGSMQ8TzlqYP,Poppin - Extended Mix,0.785,0.000723,0.929,131.98,0.85,-6.19,0.223,338495,10,0.859,0.0669,0,208,0
0W4522kMykidUIBpOoI8oP,Si Te Portas Bonito,0.715,0.000532,0.847,121.981,0.265,-9.978,0.2,301851,6,0.709,0.044,0,209,0
6VKdpSY4otto9sL8LCDFHI,Sparkling Controversy,0.725,0.000364,0.651,125.085,0.852,-10.016,0.115,473144,1,0.259,0.0857,1,210,0
4KAN9J7o5jsJWZdFj0ZJQQ,Stratora,0.812,0.000548,0.835,125.995,0.94,-12.186,0.0734,413333,10,0.746,0.0743,0,211,0
0vO1lggkmAwkZzDLVFHzNm,Eight To Nine,0.801,0.0535,0.687,125.017,0.882,-10.414,0.389,403173,10,0.495,0.0654,0,212,0
2FavFnagG4fHny2f6GSyhr,春はﾄﾜに目覚める - Ver.2-Vocal:UA,0.707,0.0068,0.704,121.993,0.0155,-9.309,0.106,410818,1,0.694,0.0591,1,213,0
5qhKhK8hSG6VKjmFgaOWFB,ラビリンス - Instrumental,0.654,0.00975,0.624,121.97,0.884,-9.431,0.167,294000,6,0.516,0.0313,1,214,0
5tcj3ikm90N07mqQGXC2vu,At Seventeen,0.804,0.00212,0.904,128.994,0.909,-9.738,0.0617,432574,10,0.236,0.104,0,215,0
16a08DG2rAjlpaFoWqRPkd,True Romance (Maja Edit),0.639,0.00175,0.417,125.993,0.783,-12.314,0.0848,230749,6,0.717,0.0499,1,216,0
5s6RZxzKf37QOJfjzSD9L9,Si Te Portas Bonito - Edit,0.699,0.000661,0.794,121.995,0.0631,-9.902,0.0474,117539,6,0.486,0.0401,0,217,0
77NlLyX4TCDrggCOI7Vtmt,Crystal,0.596,0.00306,0.915,139.983,0.843,-5.319,0.113,170268,8,0.511,0.0524,0,218,0
3GsuTC4ckl3Gv5nzbVfbkK,It Keeps Flashing on Me,0.791,0.00359,0.823,126.014,0.672,-7.514,0.191,401943,10,0.767,0.0749,0,219,0
7aQjPecQdIuNd1sz3KCDhD,Lovefool,0.704,0.0344,0.636,111.845,0.0,-6.029,0.35,193953,9,0.89,0.0252,1,220,0
3OKL2b74Z6aKssPxT6se61,Pneumatic,0.779,0.00736,0.947,128.022,0.852,-8.068,0.276,338665,8,0.695,0.0443,1,221,0
6hHc7Pks7wtBIW8Z6A0iFq,Blue Monday,0.762,0.00198,0.651,130.395,0.856,-13.34,0.111,449160,0,0.941,0.0655,1,222,0
4X3t0hoW66E6cJfUMDfZMm,Acid Paradise,0.809,0.0089,0.722,125.005,0.895,-11.713,0.0754,376320,10,0.744,0.0653,0,223,0
6VyxziM2zEHLF81USAH25a,Flying Fish Song - Rhadoo Remix 1,0.802,0.000139,0.767,127.995,0.896,-12.346,0.0606,713627,10,0.394,0.045,0,224,0
1VhSIeMpcR9mPwSjnvsk35,Everything Together,0.809,0.0318,0.885,126.006,0.736,-5.763,0.0869,416500,11,0.548,0.07,0,225,0
2EvrfRjFQshKBLpdyoGyhK,Close Call - Josh Baker Remix,0.802,0.00555,0.672,126.0,0.941,-8.443,0.0632,205714,7,0.454,0.0612,1,226,0
0cOltlnxG8aRbDiCwL4Oyw,Houdini - Dj Skull Remix,0.759,0.000164,0.515,124.956,0.801,-10.85,0.0657,392020,11,0.611,0.0535,0,227,0
5sn1pUKCFpRotDHZJotzvW,Handle This,0.795,0.00253,0.861,129.002,0.772,-7.178,0.0741,390930,10,0.662,0.0495,0,228,0
7MXVkk9YMctZqd1Srtv4MB,Starboy,0.679,0.141,0.587,186.003,6.35e-06,-7.015,0.137,230453,7,0.486,0.276,1,229,0
1SPCBesPzYwKuXwKkLMwSJ,Petrichor,0.0688,0.91,0.176,76.585,0.99,-20.943,0.0746,276120,5,0.0331,0.0405,0,230,0
4KQQYWl1cM4XW2vBsFRzV1,Watch Me Now,0.789,0.00381,0.781,128.991,0.767,-9.507,0.0726,345002,1,0.623,0.117,1,231,0
26r6yrth0GPWHg3hHRgtDI,Crimson Arch,0.711,0.0023,0.889,135.002,0.649,-11.393,0.0932,288013,7,0.267,0.0387,0,232,0
1pgmZnHzFNG8aS2GootLig,Safe In My Arms,0.839,0.167,0.737,121.994,0.881,-7.29,0.119,218226,5,0.502,0.0509,0,233,0
56dqdixcUAhGzQ7zGWPgns,Out There,0.808,0.00101,0.906,125.997,0.869,-6.994,0.0959,440000,0,0.697,0.0639,1,234,0
3lUYwKKb7ZYxPcahaVuTbu,Nothing in Particular,0.809,0.0233,0.793,126.006,0.872,-10.139,0.173,373333,7,0.526,0.0609,1,235,0
36fkLtiyMx9mxLMXjfc6Gs,Polar,0.812,0.00345,0.703,124.995,0.916,-9.703,0.0633,418560,1,0.556,0.0524,1,236,0
31MOGLIp4f3YAywdYsKtn3,Dive - Albino Sound Remix,0.363,0.0695,0.793,189.524,0.732,-7.73,0.0979,354760,11,0.64,0.125,0,237,0
1oY4ibHOT6xWOunO2j3Hjf,Kape Fear - D.A.N. Remix,0.685,0.0409,0.968,124.994,0.859,-4.126,0.472,446715,8,0.867,0.0387,0,238,0
18QhkHV29Nl5wyHx92HlOE,Time Machine,0.57,0.882,0.432,78.95,0.166,-8.756,0.0854,285933,4,0.335,0.0275,1,239,0
6VnS19KwCEeJbMRf3pipS3,SSWB,0.687,0.0277,0.554,103.106,0.381,-7.983,0.241,465844,5,0.575,0.0463,0,240,0
3ZwSIPYyulYPdM69GOYHkD,Cyberphunk,0.598,0.054,0.757,146.003,0.708,-10.479,0.379,162539,8,0.489,0.042,1,241,0
7iUB3byx9Rcks8zW10JVkP,Stupid Feelings,0.715,0.0152,0.778,123.954,0.0,-6.546,0.121,166925,6,0.756,0.0365,0,242,0
6ffb3aY42dAchEhfqaovhG,Warehouse Symphony,0.717,0.000496,0.891,128.031,0.746,-6.964,0.686,202733,1,0.366,0.13,1,243,0
4mUmD4bqX87MMyAoZvxf9K,Green Machine,0.69,0.000914,0.941,123.007,0.891,-6.997,0.0449,428000,7,0.645,0.0674,0,244,0
1DjJZd1CYDSUU1ieQMyrVX,Lost In The K-Hole,0.692,0.00375,0.843,109.913,0.704,-4.799,0.555,232707,1,0.905,0.0427,1,245,0
3fpeoneiZ3XHdM4zknyCcV,What Is The Point,0.809,0.00619,0.417,122.999,0.864,-14.822,0.143,534634,7,0.701,0.0736,1,246,0
5S2hluQgFMejjyg7FB3N1D,Udont,0.811,0.000113,0.736,124.998,0.852,-13.588,0.092,554833,8,0.733,0.0588,0,247,0
0d2sKYhfC6fjP91NDFaUJw,Hémisphère,0.804,0.00115,0.686,124.973,0.908,-12.01,0.113,445658,6,0.703,0.072,0,248,0
1e1aztzbMADtbuZrqDNBCe,DPCT 5,0.801,0.000124,0.875,123.007,0.83,-9.485,0.121,409756,7,0.0394,0.06,1,249,0
5BrX72zkxJaowRZwgM8wyB,ZOOM,0.517,0.119,0.799,172.039,0.735,-6.077,0.1,225693,9,0.328,0.0824,0,250,0
63DALyIGsR35njSyCT5BU2,TRACKER,0.617,0.0638,0.976,139.994,0.858,-5.162,0.0794,454031,0,0.292,0.0513,0,251,0
645e3XeVtB7QYpl3RdJBil,TAKA,0.795,0.00325,0.958,128.044,0.649,-4.473,0.0909,174375,2,0.0773,0.0475,1,252,0
6KBhMRHyU2XARinuFjDaOv,Atlantic - Late Replies Remix,0.799,0.0019,0.916,126.995,0.929,-6.973,0.0961,226772,11,0.869,0.0619,0,253,0
7953lpFSB0wadFytFxBpzn,Body Tonic,0.805,0.00102,0.807,126.985,0.826,-11.116,0.121,442800,10,0.168,0.0771,0,254,0
3WpQpyWFrNQlT5OsF3MKj7,Jupiter's Back,0.8,0.000545,0.927,121.99,0.858,-10.824,0.175,453401,11,0.778,0.0522,1,255,0
6wNUdWMhi6BqpBUR6Ewq02,The Siren's Song,0.785,0.248,0.896,120.005,0.842,-8.909,0.173,472493,8,0.687,0.0754,1,256,0
5IlVSPzwQpKrCTO055bCpF,Get Slapped Up,0.848,0.00371,0.529,120.996,0.884,-9.712,0.0621,489480,10,0.264,0.149,0,257,0
27vFcdbSG3ioJu3fK2ABlo,There's a Truth,0.872,0.139,0.824,119.994,0.307,-7.118,0.0779,386905,5,0.37,0.219,0,258,0
0HEdybB8OI2trJwwN3znNh,MFK,0.812,0.000311,0.955,126.005,0.937,-7.762,0.0433,278931,9,0.492,0.0653,0,259,0
23Q6xAbe56o80RTjplgcze,be free,0.846,0.189,0.73,128.008,0.328,-11.182,0.0902,170625,4,0.489,0.0569,0,260,0
5NnqtgN9MzZ7TI9Rrxi4tw,YUMEGIWA LAST BOY,0.52,0.00559,0.939,135.351,0.27,-8.157,0.138,251013,7,0.147,0.0391,1,261,0
5OSoaMOy9Z8aI4d3QP6kIk,X83 - Jex Opolis Remix,0.593,0.00125,0.935,130.014,0.67,-8.063,0.0991,400234,1,0.43,0.0504,1,262,0
7I6yxrc3RdDzRBeTYfHlo2,Morning Lemon,0.802,0.000469,0.535,125.014,0.939,-14.295,0.0809,276170,6,0.961,0.0763,1,263,0
4IkW2nOcmvumcBXLDSlS4P,It Makes You Forget (Itgehane) - Edit,0.794,0.0177,0.89,125.003,0.468,-9.438,0.0838,236160,0,0.77,0.0431,1,264,0
2lJNctjGK8W92Usjr3L0bp,Yom Thorke,0.747,0.000332,0.67,127.015,0.849,-10.046,0.0666,544538,10,0.148,0.054,0,265,0
1JeHRyzVFqAobiYNTDbzwI,Distant Power Plant,0.73,0.00025,0.84,123.99,0.895,-6.548,0.0928,374518,1,0.557,0.0492,0,266,0
3k16bu4RgoMUyQTUxHI2Oo,EYE-BM 2,0.763,0.000892,0.74,124.199,0.908,-8.35,0.0535,361785,7,0.327,0.0534,1,267,0
3gOzRWAi6gulBcN8W85LRo,Endless Quest,0.779,0.00883,0.714,133.976,0.863,-9.817,0.0958,398527,0,0.656,0.0384,1,268,0
7hobcLi6gj2Zf2EmPU6FdA,Quanta,0.806,0.00884,0.849,126.008,0.918,-10.96,0.1,528571,7,0.222,0.0538,1,269,0
3i1jz90R6ulmQqKuI4LHDz,Let's Do It,0.771,1.24e-05,0.959,120.002,0.896,-7.783,0.0552,356095,7,0.157,0.0385,1,270,0
40n2PkqFdyaLSkekMH3gHi,Poundland Anthem,0.724,0.0114,0.838,125.003,0.667,-6.869,0.108,355480,2,0.451,0.0601,0,271,0
4YHRlDDQkpoVkNRPFxfMJB,Birds (feat. Emmanuel Jal),0.766,0.0544,0.643,123.995,0.0326,-8.885,0.0726,242453,8,0.954,0.0384,0,272,0
5CZJNaF7RsfTAOqmnZBYu7,Alive,0.681,0.0088,0.671,124.986,0.84,-9.537,0.0641,270333,7,0.369,0.0398,0,273,0
4eyRD1yAfw5NTpEGCbA4Ka,Fearless,0.85,0.0109,0.693,122.009,0.254,-6.232,0.134,323680,7,0.782,0.0644,0,274,0
299XDJ1aRp6PK4h6N9bABw,Silver Fade,0.79,0.000407,0.726,121.992,0.922,-7.549,0.0331,521177,9,0.278,0.0451,1,275,0
5sJiLlgQKBL81QCTOkoLB5,Good Life,0.716,0.172,0.783,121.306,0.0346,-12.876,0.0327,244773,4,0.952,0.0496,0,276,0
098JUtp63d1Hsge11VuoD2,Don't Go,0.803,0.312,0.411,126.236,0.00344,-16.013,0.0411,188467,6,0.654,0.0521,1,277,0
3IbQcOnKdDOeHqeBWLb8yT,All Aboard Starship Universe,0.797,0.000654,0.862,134.032,0.926,-8.035,0.082,318806,1,0.552,0.0385,1,278,0
38MEa6ARSX70yHDga6WBiV,Dolphin Girl,0.792,0.00256,0.866,134.997,0.901,-8.901,0.377,363234,6,0.906,0.057,0,279,0
3vqGLNhXZO4GoJD9dn3HYi,Bias - Mayfield Depot Mix,0.641,0.0656,0.813,145.974,0.898,-8.339,0.132,642433,6,0.394,0.0597,0,280,0
4Q8LnVINko045PEZ9pul8v,Anna Painting,0.654,0.0203,0.677,129.012,0.891,-7.988,0.122,461395,11,0.108,0.0539,0,281,0
2WIUbg8CiAsKuQMw9DzZ1d,School,0.645,0.00417,0.741,129.302,0.576,-8.488,0.0372,242082,5,0.765,0.0507,0,282,0
5ZmSq1xJbf1IptikZZgvJ6,data.matrix,0.619,0.00892,0.53,159.986,0.793,-18.764,0.0968,601000,6,0.363,0.0927,0,283,0
1aKvZDoLGkNMxoRYgkckZG,Magnetic,0.797,0.257,0.668,131.067,0.0,-5.819,0.0876,160688,6,0.69,0.0687,1,284,0
32byGecbHazyVBB6V6DELB,Sleepless,0.53,0.0341,0.689,175.132,5.04e-05,-7.482,0.0886,209377,9,0.394,0.173,0,285,0
0K09e6uKfSP7xfRqjWqYaa,STR8 UP,0.745,0.49,0.719,127.892,0.0464,-5.78,0.698,265485,5,0.681,0.11,0,286,0
6FL889fKz4f4ekhX6pcrUk,Can't Seem to Hide,0.855,0.00813,0.535,121.011,0.17,-10.386,0.0596,346466,6,0.792,0.0505,0,287,0
339k0MQOmaEnhq9hTbhHIl,Bad Tabs,0.792,0.0146,0.98,139.018,0.897,-5.613,0.0913,310000,11,0.67,0.0581,0,288,0
0r1veUx7ezhSwTZESVYEIt,Dreamer,0.73,0.000481,0.752,127.489,0.0719,-8.131,0.176,347507,8,0.774,0.0426,1,289,0
03fbr5KYWTq1MXwwLrMJpd,Aperleye,0.63,0.0437,0.809,131.97,0.691,-8.13,0.0922,274046,7,0.488,0.0367,1,290,0
6oTshmafPagXMEZeLBzc6Y,31 Bloom,0.704,0.425,0.75,127.043,0.872,-9.15,0.0642,352473,2,0.259,0.0457,1,291,0
6fUo4GlD0FbvXNTylA4o68,Loved,0.781,0.247,0.651,164.797,0.789,-8.542,0.071,243264,11,0.566,0.0797,0,292,0
4c7b2Ft8Br0CgJLmt3mI7Z,Daydream Repeat,0.726,0.0755,0.889,128.393,0.92,-10.291,0.504,368771,7,0.313,0.0468,1,293,0
3jBAlJcUMJKwRgTuGiLFGX,Daydream Repeat,0.726,0.0755,0.889,128.393,0.92,-10.291,0.504,368771,7,0.313,0.0468,1,294,0
0PUl467MODwUpD7Vd9kebB,Automatic - 2024 Mix,0.555,0.00722,0.799,189.734,0.000389,-6.662,0.561,295940,1,0.699,0.0925,1,295,0
6QJtpgpxSHRGvLczfhvlUh,Shopper,0.786,0.00101,0.891,126.999,0.911,-9.87,0.0966,377953,1,0.925,0.045,1,296,0
6u8XTxOwytsAScZc30eG5Y,Tubah - (Original Mix),0.802,0.00039,0.541,123.996,0.869,-12.42,0.0865,501274,0,0.292,0.0461,1,297,0
2ZxCq8m75RsYFkDzXoWGue,Linda - Ziger Remix,0.786,0.00111,0.64,124.007,0.892,-10.784,0.0783,472258,6,0.268,0.0532,0,298,0
3VQlWqP3xACm406UnStfn6,Right To Move,0.805,0.00341,0.799,127.041,0.921,-11.922,0.0984,323150,11,0.645,0.0524,0,299,0
70ziWTt9TOXGyhP7FGEYIn,Mokba,0.738,0.000489,0.954,126.01,0.847,-8.65,0.051,375388,8,0.917,0.073,1,300,0
1f560gRfvn6ON0zhEonJrF,Pillars of Creation,0.804,0.00156,0.793,125.003,0.89,-11.061,0.106,442635,7,0.394,0.0714,1,301,0
1Rbrm7ozBLd32dTyhikJhu,Provenance,0.747,0.0123,0.962,128.0,0.424,-7.521,0.361,401250,8,0.611,0.0756,0,302,0
6YZeMe9CGjpc6JG6JofwsU,OH HEY,0.534,0.0027,0.971,146.041,0.000136,-4.31,0.374,237782,11,0.589,0.0625,0,303,0
754WgEesWgssZG3XzU9XcG,Nuclear,0.402,0.0345,0.525,135.104,0.000287,-6.456,0.134,303987,5,0.31,0.0301,0,304,0
2nfH0yiryC6Ntm3G9d2k7x,Tochigi Descent,0.796,0.137,0.716,125.008,0.886,-12.128,0.189,338552,10,0.603,0.0671,0,305,0
3ZzJMjqypHG6hn7SqtMUKc,The Exorcist: Main Theme: Tubular Bells,0.451,0.00662,0.871,147.904,0.084,-10.12,0.217,158621,9,0.634,0.0343,0,306,0
02IP2eJsKVxlDitLSxwHgY,The Dawn,0.812,0.000263,0.685,123.019,0.878,-10.04,0.0779,321409,7,0.34,0.05,0,307,0
7y3C2tcH0b8E3MSOejPmiA,When I Get You Back Again,0.72,0.437,0.754,119.992,0.883,-11.74,0.112,359125,2,0.592,0.0539,1,308,0
0j7mBjKPqIKmwuKPOuVjsF,The Beach - 2023 Digital Master,0.791,0.000214,0.812,130.193,0.892,-9.325,0.312,440640,0,0.602,0.0594,1,309,0
7DOgJIDxCOsPYHXQZIuseF,Don't Go - Original Mix,0.714,0.0639,0.979,132.94,0.807,-4.993,0.045,311680,10,0.963,0.0478,0,310,0
7a9V3Bla9Wv5uAVJIm0EOP,NYC Subway Jazz,0.81,0.11,0.647,124.02,0.748,-7.983,0.109,280683,5,0.691,0.053,0,311,0
3bX36CK7B1HCckuLzqIGkG,If I Can't Get Down - Mousse T.'s Funky Shizzle Mix,0.837,0.0116,0.934,124.044,0.627,-3.575,0.38,227265,0,0.847,0.0876,1,312,0
2tvGghkcNtOoGH83nifpi0,Get up to Get Down,0.954,0.00285,0.405,120.009,0.0442,-14.681,0.0948,265460,9,0.582,0.189,0,313,0
4u0N8a9adNalT4XdihjeSr,iluv,0.745,0.00275,0.782,137.987,0.824,-7.232,0.0915,257799,0,0.386,0.0471,1,314,0
1c2kp9zpXE6ciFDOmzTC0Q,Waves - Original Mix,0.808,6.36e-05,0.598,122.028,0.931,-14.156,0.105,349652,1,0.183,0.0587,0,315,0
07VrwKwXWlSgF7Ox8nSLkq,Episode,0.784,0.000452,0.721,123.001,0.901,-10.521,0.0762,559152,5,0.103,0.0673,1,316,0
6ALqQZ77fpjUnsThhMDD1Z,Perron - Wehbba Remix,0.803,0.00121,0.698,123.999,0.927,-8.594,0.104,373434,7,0.547,0.0627,1,317,0
1R9GIRPmbRn0SqBiULkNnc,El Bajo Esta Caminando,0.813,0.00231,0.833,125.0,0.926,-11.545,0.0804,460800,7,0.0396,0.0513,1,318,0
1QYZkubRW5f8hhTMdYtryh,Fishing People - Original Mix,0.814,1.34e-05,0.98,123.011,0.953,-6.757,0.224,429268,7,0.762,0.04,1,319,0
284FKz13AitOQjOVivE7ra,Dry & High,0.755,0.0506,0.642,125.017,0.874,-10.931,0.117,510752,11,0.221,0.0959,0,320,0
6kXVv044O2mocNHmtUEBFT,Molecools,0.795,1.61e-05,0.88,128.985,0.915,-7.996,0.0699,331999,0,0.472,0.0545,1,321,0
0nevM5K8CCJOTbAcpOS1Js,Strut,0.808,0.000901,0.826,127.002,0.226,-8.178,0.163,160665,6,0.742,0.0591,1,322,0
3lKhOMyoNDX89qqnZ7Geek,Back In The Dance - Extended Mix,0.799,0.0214,0.897,127.975,0.846,-8.541,0.0712,393556,8,0.677,0.0431,1,323,0
0Br7J0Zyg7CYldcRhkzL7N,Acid Crew,0.632,0.00762,0.787,130.015,0.886,-8.826,0.106,450462,5,0.0964,0.0293,0,324,0
0U7sbXtHiRvvJPIv3xvDpt,If Only I Could (feat. Steve Lucas) - Liem Remix,0.983,0.0943,0.936,126.0,0.719,-8.541,0.0902,426945,9,0.878,0.325,0,325,0
1Z1rWGKWJCzdXaB2YwN1yK,10h10 - Original Mix,0.739,0.000335,0.868,126.989,0.922,-9.954,0.11,468313,2,0.545,0.0427,1,326,0
5HUKKB0CjAeBYGjHhVXls5,Long ago,0.792,0.37,0.514,128.0,0.964,-15.509,0.062,378000,10,0.033,0.0885,1,327,0
6c3DZSiKq3F4YJuRYROTmS,NEBO,0.678,0.014,0.888,145.011,0.592,-6.071,0.178,311172,0,0.601,0.0393,1,328,0
7ijHILaynS8JGPSRbhO1Id,PEW PEW PEW,0.765,0.122,0.867,150.018,0.901,-5.866,0.0776,286465,1,0.84,0.0523,1,329,0
7eRsnszGZ5V170AbcpDQNa,Fell In Luv - Black Circle Remix,0.538,0.00412,0.822,126.072,0.909,-7.4,0.333,261107,6,0.117,0.0357,1,330,0
2ogU7ybUlovOXGegBDGuJk,Bad Bitch,0.773,4.54e-05,0.992,141.016,0.518,-6.32,0.114,280851,9,0.638,0.101,0,331,0
32rwzhal6wnk6SKYL5lCWK,Real Deal,0.767,0.00109,0.981,142.869,0.923,-4.728,0.0952,312168,8,0.68,0.0555,0,332,0
1MGsI8bXKugP3iHNq9iy5z,Anaconda,0.667,0.00396,0.993,143.001,0.886,-7.339,0.113,312992,1,0.0941,0.0993,0,333,0
2yfw29D91o3OY1i3LtE95h,Conducted - Disguised Remix,0.732,0.162,0.93,146.004,0.934,-9.02,0.113,346056,6,0.354,0.0795,1,334,0
2B7rt0d4QjfqtxIw7qakS9,For Those Who Like To Groove - Frederic. Remix,0.796,0.054,0.836,144.98,0.79,-9.207,0.101,296302,2,0.213,0.139,1,335,0
0KdMUISXapzWotLj48M39d,Bounced Back,0.716,0.00113,0.987,140.016,0.925,-7.307,0.139,331576,4,0.333,0.0869,0,336,0
45AQEgfFp8HzOZ48M2O9dZ,Finishline,0.768,0.000327,0.988,142.002,0.957,-6.067,0.112,324507,6,0.232,0.0572,0,337,0
